Date,Platform,Daily Active Users (DAU),New Registrations,Session Duration (minutes),In-game Purchases ($),Social Media Mentions,Stream Viewership,Revenue ($),Top Genre,Influencer Endorsements
2023-05-06,VR,153820,15382,45.56165719039712,25003.12465626885,7823,40521.31337490543,25979.50482933075,Simulation,0
2020-05-02,Console,122972,12297,42.45433001365609,31547.43287383245,6193,30244.03469745597,43591.48695248689,FPS,0
2018-01-21,PC,100658,10065,46.50056514302047,21599.05897189058,4928,36883.99498004146,20976.78910456273,RPG,0
2021-02-27,Mobile,131423,13142,50.63687724036181,57637.48350350367,6664,59481.90631927317,40539.47397641084,FPS,0
2018-12-10,Mobile,108895,10889,50.94200938019715,38487.92448154659,5462,57593.12829962806,32369.33539548314,Adventure,0
2019-01-13,Mobile,111008,11100,28.90559266838423,49895.14324210685,5660,24297.58986887796,26684.26464904025,RPG,0
2022-05-30,Console,144164,14416,54.70598641603453,21423.1252404816,7256,78172.10158179826,26442.47620111478,Adventure,0
2020-02-07,Console,121361,12136,45.0975164783698,54008.71775589513,6127,73558.65773639093,57463.13086077503,Action,3
2020-01-24,VR,119997,11999,40.94080034334999,15895.97108124305,5933,26330.68388239307,13027.94004691461,Adventure,2
2021-04-20,Console,132637,13263,53.05615292375203,28787.92011802563,6666,51432.3392575379,34860.78544929995,Simulation,0
2023-05-10,Mobile,153387,15338,35.58116510456618,73611.54714185202,7718,86282.87346177376,53584.83477258161,RPG,0
2018-01-24,PC,99963,9996,51.00809939626399,34277.80443769698,5083,35306.34472181636,26571.86964393193,RPG,0
2024-06-13,PC,163674,16367,48.32115992316364,63619.69490807711,8420,109404.6563069722,91250.92540769225,FPS,0
2022-07-08,VR,145237,14523,51.52143461818587,47006.20038135302,7231,34174.01377758115,66331.40806273987,Action,2
2021-01-15,Console,130320,13032,74.651685209197,35886.1116723308,6468,44109.74276759448,45912.50144537527,FPS,0
2023-03-16,Mobile,151697,15169,59.34900406459143,50563.05167990713,7459,32169.12642487033,43993.74257192841,Simulation,0
2020-08-16,Console,126531,12653,52.3900857183402,33903.7190734605,6282,82630.71648199833,45817.89221630454,FPS,0
2024-08-22,Mobile,167130,16713,37.49092958398737,46141.58838040003,8315,96478.94708954474,55421.56095747943,RPG,0
2020-12-16,Mobile,129719,12971,38.74992139989597,28993.27481000171,6541,49432.43584524643,32964.44521821831,FPS,0
2020-04-28,Mobile,123289,12328,32.45946285664362,55630.04432170601,6087,75251.84801968145,54157.24441185925,Adventure,0
2021-04-02,VR,132818,13281,57.49160695216068,37555.6329843135,6687,56325.10404347188,30618.16308807068,Simulation,0
2022-12-13,PC,149537,14953,50.21776012835151,58947.57059962825,7578,51704.06910095307,78476.53861804029,RPG,0
2024-04-16,Console,163021,16302,55.64786712451188,56279.1489195027,8279,49914.56338148592,54374.12434539177,Adventure,0
2019-08-14,PC,116079,11607,49.17322219505936,51811.22023706862,5699,35885.32105922331,60327.62660281658,Adventure,0
2018-10-14,VR,107480,10748,22.02147025601979,43296.57883243592,5260,68247.43381933503,30796.81390564048,Action,0
2021-11-17,Mobile,139150,13915,26.77459273210312,19740.81414181749,7067,61028.90535021359,19080.06761075278,FPS,0
2023-07-12,Console,155263,15526,58.92181070429859,62003.70337804349,7799,33181.72620174965,70924.3902473292,FPS,0
2021-05-20,Console,133838,13383,39.75693846920696,39021.99725205462,6520,35685.68244071613,32854.36833971993,FPS,0
2020-07-04,Console,124617,12461,60.28972161280392,59468.79712556591,6124,26576.62424686005,81036.3556159194,RPG,0
2019-01-26,Console,110638,11063,58.75824784001046,37548.38221788021,5430,32948.66658969742,33270.42009466358,Adventure,0
2020-10-25,PC,128806,12880,57.85773843516036,62886.15282514523,6491,73842.53431202387,43069.85616979733,Action,0
2024-03-12,Mobile,162191,16219,49.09350950946236,72583.3679885443,7990,51121.58759279401,92115.5824238761,FPS,0
2024-05-07,VR,163047,16304,52.043852743785,57703.52706374498,8186,46034.60401747317,43452.74304093598,Action,0
2023-11-05,Mobile,158751,15875,55.80068934842947,37335.14181201157,7955,52709.58377430909,40512.40610839397,FPS,0
2018-07-18,Console,105046,10504,41.89869318577858,20808.35216441106,5237,21202.30395082281,10486.16524391471,Action,0
2022-01-03,Mobile,139355,13935,44.9529937443548,42223.4832636084,6987,32318.93977230788,36322.79975614267,Action,0
2023-03-20,Console,151832,15183,37.09668633683537,55450.46452317044,7754,92949.14053857287,82215.82127121434,FPS,0
2019-02-03,Mobile,111012,11101,66.46768038254869,18977.98213295574,5543,71330.2203349003,15028.02211274558,Adventure,0
2023-01-29,Mobile,150725,15072,53.46799036297082,70089.29207375836,7616,93900.53544647782,45566.52085736035,Adventure,0
2021-08-09,Console,135570,13557,53.72390436070381,20650.35690873571,6803,85262.90649688398,22714.47068851873,RPG,0
2022-11-22,Console,148813,14881,48.65376806008795,47606.69846505556,7299,58336.42605715782,66070.34192158822,Simulation,0
2018-01-23,PC,100590,10059,50.95843737903401,26529.96957431273,5005,48700.5017694402,29296.53260188552,Adventure,0
2023-12-14,Console,159791,15979,37.68412191120851,77357.33108197582,7959,100362.9741875426,104647.1317548428,RPG,0
2024-08-29,VR,167167,16716,60.08446430958978,54616.12441435309,8314,79230.65429762735,39949.51594830854,RPG,0
2024-06-19,Mobile,164371,16437,31.08874600182964,37536.53328070412,8254,63488.60721162221,22644.25992394329,Action,0
2022-08-16,Mobile,145828,14582,47.14236393457021,42183.96828347477,7302,45394.6955094005,49402.45956153868,Simulation,0
2020-05-25,Mobile,124312,12431,48.05409829735061,25751.72594975749,6208,33039.38120378926,36543.22990437711,Action,0
2019-07-13,Mobile,115293,11529,46.33187755488054,39705.25312191783,5793,75420.33597392653,48430.93157049269,FPS,0
2019-12-02,Console,118621,11862,38.39889092815013,17068.89114410417,5857,74427.20002166153,19770.75024572351,Adventure,0
2021-01-10,VR,129587,12958,50.93702032032763,52057.72561405386,6398,55521.06201186137,26997.10917825851,Simulation,0
2021-11-16,Console,138614,13861,36.91354949911376,47843.65191326269,6895,73162.83225344132,66763.40946080374,Simulation,0
2022-11-28,Mobile,149132,14913,45.49323624922835,17445.56408224924,7445,63598.33806255986,20107.2444840536,Adventure,0
2023-09-16,PC,157188,15718,46.35315706203724,17006.05861678749,7760,49394.11433028823,21697.22525081,FPS,0
2019-06-21,VR,114400,11440,59.80075229347825,33195.45337980514,5781,56778.44085183436,20240.50430728239,Simulation,4
2023-06-16,PC,154718,15471,43.88962195197827,58770.2671451422,7824,75087.7140495059,77079.26040353884,FPS,7
2022-06-26,Console,144256,14425,55.26595500376889,43974.50441038612,7278,69613.0976158577,43032.42829380477,Action,0
2023-03-26,Console,152808,15280,49.40929704905928,44085.86230547225,7729,43492.03665162183,32901.92172620422,Action,0
2022-03-21,VR,142242,14224,50.51569381109885,69119.04836469205,7032,46980.10468651682,87481.01498011597,Action,0
2019-01-09,Console,110627,11062,49.1064366225968,17910.05730162781,5583,40513.89138820149,19921.41113678777,Action,0
2023-04-08,VR,152793,15279,62.7492701689167,54315.24528470488,7712,57943.42822718841,45417.74546180222,Action,0
2022-11-09,Mobile,148595,14859,43.43518242817883,25681.4079854596,7578,91062.42128692714,18705.24650568887,Action,0
2018-12-19,PC,110170,11017,38.0136056147139,37262.76804438214,5419,46931.35531266648,25585.74519903506,RPG,0
2022-07-31,Console,146154,14615,28.77376072606459,32695.01838658499,7329,67404.29599612099,27234.13698787238,FPS,0
2020-04-30,PC,123641,12364,26.89405152627079,44462.46219009882,6049,77633.92982398238,47788.31828136162,Action,0
2018-01-28,PC,101011,10101,27.44909464429066,35071.82488602892,5132,60411.61658127711,34921.56583020218,Action,0
2021-11-09,VR,138819,13881,53.43322789111168,53387.82563715677,6856,51382.87495339265,67863.04017383083,RPG,0
2023-10-22,Mobile,158191,15819,35.78720402911932,45685.50404683715,8041,78454.35629724128,54158.19825198757,Simulation,0
2022-07-09,VR,145204,14520,70.80249744372826,48932.84692464473,7280,89279.945810495,37272.47143493931,Adventure,0
2018-09-30,Console,107634,10763,46.87408595907415,17279.14813782783,5369,68254.38398648865,15653.41040349604,Simulation,0
2021-10-21,VR,137763,13776,53.50452811746872,29853.71119119955,6692,90493.79155136165,19208.54880335536,Adventure,0
2024-06-10,VR,164556,16455,77.09053257783583,33345.09922413639,8230,85960.35309177473,24515.5657909636,Action,0
2023-07-29,Console,156112,15611,41.00788897698197,69914.76815924206,7811,43698.05160379133,74096.50380985215,Simulation,0
2023-12-06,VR,159460,15946,32.71722522769908,27788.42577198901,7959,38441.2020343304,37384.23100668984,FPS,0
2022-07-07,VR,144780,14478,46.89515563287728,65129.34768485247,7357,44742.10902328915,69641.18254599193,Simulation,0
2018-06-05,VR,104361,10436,72.23817240580279,21418.62704553652,5209,24591.52444876949,30824.41362971582,Action,0
2022-09-14,Console,147398,14739,32.19665456182915,33363.25549210962,7399,75568.06845852552,23220.08556599377,Simulation,0
2021-04-18,Mobile,132787,13278,46.10377552049278,38601.32948776946,6503,91844.57911732553,24085.44560150745,RPG,0
2022-06-27,PC,144676,14467,63.28960004928746,58418.26678931266,7361,36655.57802794224,86723.46257080344,Action,0
2023-02-26,Mobile,151793,15179,50.05648765716502,75371.32060871147,7465,40044.12867737345,86213.77958709831,Action,0
2021-12-19,VR,140132,14013,56.54589768403268,67563.23669367633,7055,32228.23881806199,97742.16726619529,Action,0
2023-02-03,PC,151372,15137,52.40973945332567,29754.00047879201,7688,98310.71053395698,30948.12897463902,Simulation,1
2020-11-20,Mobile,128508,12850,55.17145983917339,58661.69567483025,6490,85216.15110863416,69524.89509192281,Action,1
2022-01-25,PC,140479,14047,44.9181984850767,28538.09909218128,7001,85535.50531686522,37660.39006708797,Action,0
2023-10-27,PC,159039,15903,40.15623860488613,76522.7923751286,7918,69107.32278263976,76532.0429364238,RPG,1
2022-05-27,PC,143994,14399,52.33676644967311,17357.14004979424,7468,50117.36933827878,9250.179151448114,Adventure,1
2022-09-03,Console,146755,14675,48.51972247012581,44032.96851503649,7343,65147.67157679948,58096.88666771881,Action,0
2020-10-29,Console,127370,12737,51.44076232510947,32824.13945171481,6419,77014.79082090172,43801.70476011775,FPS,0
2023-05-05,Mobile,154326,15432,60.94210429972767,56120.89599731728,7691,44710.297558975,72431.8852760081,Adventure,3
2023-04-23,Mobile,152101,15210,42.70695223839316,72928.17674062662,7547,78174.3349746752,107948.336528798,RPG,0
2021-03-26,Mobile,132482,13248,30.57243741358781,52244.51694736499,6607,59190.80171164288,55216.36309903802,RPG,3
2019-02-17,Console,110725,11072,38.81719990298242,31885.80709367981,5574,32810.50838705467,20123.88239886397,Simulation,0
2020-11-01,PC,127566,12756,48.53686370278041,44379.89200213279,6448,57212.78287275879,42260.91965060999,FPS,0
2019-02-09,Mobile,110849,11084,41.25185598772129,34909.32919911512,5582,59670.7645536071,43181.39014799282,Simulation,0
2019-05-23,Mobile,114684,11468,27.18596584228894,55823.92908869706,5721,71545.898022318,33195.95604578953,FPS,0
2023-10-31,Mobile,158248,15824,52.8204232342112,48554.06809060834,7890,52874.50023418193,37772.10483470956,Adventure,0
2021-02-17,VR,131068,13106,69.42553794048443,18137.9952455132,6582,68717.55096899216,27175.76016545708,Simulation,0
2020-09-25,PC,127374,12737,41.25561860145585,30430.96014142256,6339,85001.69992306466,21740.4019472939,Action,4
2023-01-19,PC,149991,14999,50.67939764161594,72953.98487489253,7650,104545.7060182767,107006.7581645805,RPG,0
2022-03-18,Mobile,141297,14129,57.01725452816211,34741.48687344613,7165,82018.14505854438,23508.88219199176,Simulation,1
2021-05-12,PC,133097,13309,47.36707507771993,30433.76447699427,6777,67718.92697364603,25087.07689358074,Action,0
2021-06-10,Console,134773,13477,52.93709236461962,49765.05407930323,6696,51096.93401202884,28680.1916608468,Action,0
2023-08-28,PC,156243,15624,34.31349250818085,24496.83891525928,7845,39793.07414499996,19428.18129922844,Adventure,0
2021-03-28,VR,132126,13212,63.31819456819212,45230.25792569337,6508,69717.46928149776,53824.48089798947,Action,0
2023-03-03,PC,151466,15146,48.16618541854587,37152.74908233916,7681,66291.81117700813,23096.39955591216,Simulation,1
2023-07-27,Console,155328,15532,43.29500528571636,44433.84839440242,7724,82661.77109138286,24331.72291463937,Adventure,0
2019-02-06,Console,110438,11043,37.11264476918845,35950.86620255317,5517,29288.79351200025,49524.86289862553,Adventure,0
2021-04-08,Mobile,132637,13263,53.37946831715416,52821.65993942636,6698,47537.52489603328,69498.58809965094,Action,0
2023-07-21,Mobile,155266,15526,53.74660626010129,33980.02501908282,7576,48885.38134656401,17620.16018742429,Simulation,0
2022-10-04,VR,147453,14745,61.1449950724516,40496.90106934637,7538,92366.27400013794,41374.88798962566,RPG,0
2022-02-10,PC,141078,14107,57.10679073817042,61933.89938453322,7099,88927.59020341146,75909.95593276618,Adventure,0
2023-04-17,PC,153439,15343,22.69763335119909,38526.78710431538,7743,38092.54137819495,36215.86544624079,Action,0
2020-06-04,Mobile,124511,12451,65.24189026800978,39792.60616295179,6130,43440.04953574961,47604.51951272093,FPS,0
2018-04-08,PC,102348,10234,39.34845853313951,47612.94290153057,5123,22546.6479101223,71038.33153339372,Adventure,0
2019-03-25,Console,112123,11212,41.88150126116481,15295.16878249914,5653,41125.00230536747,8142.399938627761,RPG,0
2023-12-23,VR,159344,15934,58.92605090175395,66091.94002779361,7991,59635.13709022705,90427.09233288301,Adventure,0
2021-05-14,VR,133580,13358,46.39816763670475,38148.13266554122,6835,72580.44347892527,46344.59666871661,RPG,2
2021-10-16,Mobile,138093,13809,47.16814258280867,62181.83911015717,6889,70258.70499135887,77884.47743112087,RPG,0
2020-08-26,PC,125886,12588,54.71081497546977,59554.46514856972,6492,51140.56728965777,63139.16292498325,Adventure,0
2024-01-27,PC,160875,16087,49.20569438464714,74532.01383563841,7852,34161.9205222907,91094.4928336378,Action,0
2019-07-18,Console,115684,11568,37.50976302682285,47728.14084090201,5727,35617.48636082854,62977.02292778779,Adventure,0
2020-05-03,PC,123595,12359,53.08685024704449,19524.77459937803,6045,28956.34399281346,19774.94936209126,FPS,0
2021-09-26,VR,136948,13694,38.79943615128688,16408.830996685,6937,70680.61567944022,21760.3058788141,FPS,0
2021-05-23,VR,134017,13401,52.63702940177307,54078.85707188257,6697,84575.46979782535,55007.41003009686,FPS,0
2023-01-24,PC,150353,15035,28.49819987757769,68689.97291552782,7529,90193.30890793401,64336.54648731879,FPS,0
2021-09-15,Console,137013,13701,56.13654309954462,53459.70882622823,6824,75998.59658431367,32200.58038723046,Adventure,0
2023-01-24,VR,150018,15001,59.829812392223,44264.64743043423,7666,96292.04302912731,56975.63921852977,Action,0
2023-01-28,Console,151423,15142,29.46309897396682,40782.59187567565,7531,89230.8057938333,29195.32376331522,Adventure,0
2024-03-25,PC,162553,16255,29.35362984490196,21042.66117128351,7887,58895.39555818475,12421.90436750658,FPS,0
2021-04-27,VR,133568,13356,66.72063105565724,15095.24325698529,6518,40593.34779872034,7957.295465220417,RPG,0
2019-05-22,Mobile,113718,11371,46.25701445187157,40760.27829568787,5683,44841.9605326295,46107.39974142691,FPS,0
2019-10-16,VR,117520,11752,38.04356126687205,13099.4973722041,5881,76415.90659756894,7258.871084473308,Simulation,0
2023-01-22,PC,149758,14975,67.01152103705888,48559.00000053499,7512,66568.36430790831,25336.86999545705,FPS,0
2020-01-02,Console,119489,11948,59.97738227672465,22224.27141730961,6097,71294.6239736838,26950.96665128979,RPG,0
2018-10-08,Mobile,108087,10808,37.78008233895,14540.43340714815,5451,23244.05216816569,20607.59604349737,FPS,0
2019-12-29,Console,119911,11991,48.00145877131005,57004.28088697791,6178,76581.56859243775,70297.91341273041,Action,0
2023-07-30,Console,156237,15623,63.12511359008823,19034.50660882244,8061,82907.60860105212,13589.12811096317,FPS,0
2023-01-20,VR,150257,15025,63.45633317285201,36790.23861402515,7508,32725.46750249191,27064.90173229561,Action,2
2020-05-20,Console,123835,12383,57.99002785550034,36209.23869620288,6059,33974.22259971929,42174.75445348358,FPS,0
2018-07-18,VR,105428,10542,26.38648165326113,52563.96671105777,5233,38917.54501148432,40898.74768816653,Action,0
2019-01-29,VR,111073,11107,45.84558007110937,16208.05714496515,5589,30191.34496692272,9264.166961428253,FPS,0
2022-03-25,PC,142257,14225,55.95775499894499,40882.0821238413,7045,41871.25980412587,23224.74092312675,Adventure,1
2022-04-16,Console,143130,14313,45.56386741973297,21570.62577554642,7017,60895.56668457323,12334.04083709856,FPS,0
2019-09-07,Console,116773,11677,63.52586183326238,18376.95798527633,5817,23809.42533321279,12366.65063879294,RPG,0
2020-04-08,PC,122903,12290,37.73635748629986,14188.46262150414,6132,65706.96120610865,9134.582020718552,Simulation,0
2018-11-10,Mobile,108660,10866,45.24220838718608,38166.76823121493,5438,33864.60502405297,36683.92071209606,FPS,0
2022-09-05,Console,146787,14678,39.62437147868984,32392.22050971803,7422,48186.55835327213,47331.64330846418,RPG,0
2024-01-08,Console,159706,15970,37.71580209552645,32317.1812584363,8000,101281.4003246722,43132.23110119922,FPS,0
2020-08-17,Mobile,126390,12639,40.84488875702455,46362.83075986867,6340,44429.61913237994,24006.92246170705,FPS,0
2021-01-04,Console,130674,13067,55.5124801639369,26119.08486742365,6501,55092.98731575305,21470.07353867716,FPS,0
2020-06-17,VR,124858,12485,76.04739656814368,26410.72638432163,6231,39326.29857383586,30080.44249774357,RPG,0
2022-07-14,Mobile,145207,14520,63.66913627948289,51333.99776994623,7341,65303.78562718064,49041.17665469927,Adventure,0
